Deirdre of the Sorrows,Naoise,"son of Usna, Deirdre's lover"
Deirdre of the Sorrows,Lavarcham,Deirdre's nurse
Deirdre of the Sorrows,Fergus,a friend of Conchubor
Deirdre of the Sorrows,Ainnle,brother of Naoise
Deirdre of the Sorrows,Ardan,brother of Naoise
Deirdre of the Sorrows,Owen,a spy for Conchubor
Deirdre of the Sorrows,Old Woman,servant to Lavarcham
This Side of Paradise,Amory Blaine ,"the protagonist of the book based upon Fitzgerald. Both are from the Midwest, attended Princeton, had a failed romance with a debutante, served in the army, then had a failed romance with a second debutante (though after the success of This Side of Paradise, Fitzgerald won back Zelda). The name 'Amory' is taken from one of Fitzgerald's heroes at Princeton, Hobart Amory Hare 'Hobey' Baker / Hobey Baker"
This Side of Paradise,Beatrice Blaine ,Blaine's mother was actually based on the mother of one of Fitzgerald's friends.
This Side of Paradise,Monsignor Darcy ,"Blaine's spiritual mentor is based on Father Sigourney Fay, to whom Fitzgerald was close. 'Fitzgerald studied at the Newman School, a Catholic Prep school in New Jersey and where he fell under the influence of Father Sigourney Fay. Father Fay introduced him to the worlds of arts and letters, and another side of Catholicism, which emphasizes the 'beauty and richness of the experience [Fitzgerald] would always try to capture in his writing.' Fitzgerald later wrote in a review-essay that '[Father Fay] came into my life as the most romantic figure I had ever known.''"
This Side of Paradise,Rosalind Connage ,"Amory Blaine's second love is based on Zelda Sayre, Fitzgerald's second love. However, unlike Zelda, Rosalind was from New York. Rosalind is also partially based on the character Beatrice Normandy from H.G. Wells's novel Tono-Bungay (1909)."
This Side of Paradise,Cecilia Connage ,Rosalind's cynical younger sister.
This Side of Paradise,Thomas Parke D'Invilliers,"one of Blaine's close friends (also the fictitious author of the poem at the start of The Great Gatsby) was based on the poet John Peale Bishop, Fitzgerald's friend and classmate."
This Side of Paradise,Eleanor Savage ,"a girl Amory meets in Maryland. Eleanor's character serves as a 'love interest, therapeutic friend, and conversational other'. Highly educated and discussing poetry and philosophy, 'Eleanor not only posits her desires in juxtaposition to the lingering Victorian expectations of women in her day but also serves as soothsayer to the demands which would be placed on females'."
This Side of Paradise,Clara Page ,"Amory's widowed cousin, whom he loves, but she doesn't love him."
The Boxcar Children,Henry James Alden,"is the oldest of the Alden children; in most books of the series, Henry is 14 years old (13 in the 1924 edition). He's shown to be calm, hardworking, rational, humble and very protective of his younger siblings. Henry also shows a knack for repairing things and is a natural athlete. In Warner's original books, Henry ages and eventually goes off to college in The Lighthouse Mystery."
The Boxcar Children,Jessica 'Jessie' Alden,"(Jess in the 1924 original edition) is usually 12 years old and is the older sister. She often acts motherly towards Benny and Violet and even Henry. She is often responsible for cooking. Jessie is described as being very tidy and organized. She is sometimes called Jess, but is mostly referred to as Jessie. She is not afraid of anything, adores the color blue, and is very strong."
The Boxcar Children,Violet Alden,"is 10 years old in most of the books. She is the most sensitive of the children and is skillful at painting and sewing. She can frequently win over grouchy characters and is good with animals. Violet is often very shy and loves playing the violin. Her favorite color is violet or purple and she often wears one of those colors. She is the shyest of all the children, and sometimes helps Jessie take care of Benny."
The Boxcar Children,Benjamin 'Benny' Alden,"is the youngest child at 6 years old (5 in the original 1924 edition). He celebrates his seventh birthday in Surprise Island and continues to age throughout the original series, until he is old enough for a department store job in the last original book, 'Benny Uncovers a Mystery.' Benny is known for his love of all food and the cracked pink cup he found in the dump. His endearingly childish qualities and comments make him a favorite among young readers. He is very enthusiastic."
The Boxcar Children,Watch,"is the dog of the Boxcar children. He acted as a 'watchdog' when they lived in the boxcar and protected them. Watch was originally owned by a wealthy lady but ran away and was adopted by the Alden children. The lady was so charmed by the children that she permitted them to keep him. Watch is a Wire Fox Terrier (an Airedale in the 1924 edition), and the children found him while Henry was away at work. He had a thorn in his paw, and Jessie removed it. Because of this, he became known as her dog. In subsequent books, Watch's bed is in Jessie's bedroom."
The Boxcar Children,James Henry Alden,"is the wealthy and kind grandfather of the Alden children, allowing them a lot of freedom and always offering them advice. He takes care of the kids after the death of their parents."
The Boxcar Children,Gregor,The Aldens' housekeeper. Her husband was first seen in the third book of the series.
The Boxcar Children,Mike,Mike is Benny's best friend and appeared on Surprise Island.
The Boxcar Children,John Carter,An employee of the children's grandfather. Does investigation and carries out the children's grandfather's wishes 'off camera'.
The Fortunes of Nigel,David Ramsay,a watchmaker in Fleet Street
The Fortunes of Nigel,Margaret Ramsay,"his daughter(Jenny), his laundry-maid"
The Fortunes of Nigel,George Heriot,a goldsmith of Lombard Street
The Fortunes of Nigel,Judith,his sister
The Fortunes of Nigel,Roberts,his cash-keeper
The Fortunes of Nigel,Lord Glenvarloch,or Nigel Olifaunt
The Fortunes of Nigel,Richie Moniplies,his servant
The Fortunes of Nigel,Laurence Linklater,a yeoman of the royal kitchen
The Fortunes of Nigel,John Christie,a ship chandler
The Fortunes of Nigel,Dame Nelly,his wife
The Fortunes of Nigel,Benjamin Suddlechop,a barber in Fleet Street
The Fortunes of Nigel,Dame Ursula,his wife
The Fortunes of Nigel,Maxwell,his gentleman usher
The Fortunes of Nigel,George Villiers,"1st Duke of Buckingham ('Steenie')Knighton, his servant"
The Fortunes of Nigel,Lord Dalgarno,his son
The Fortunes of Nigel,Lutin,Dalgarno's page
The Fortunes of Nigel,Reginald Lowestoffe,a barrister
